--- 2026-01-15_23-00-01 ---
jkim234 1.7498GB
root 1.06369GB
gdm 0.689659GB
pcp 0.0738869GB
polkitd 0.0395164GB
kbae2 0.035038GB
colord 0.014801GB
dbus 0.00734711GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.00330353GB
dnsmasq 0.00271225GB
libstor+ 0.00175858GB

