--- 2025-11-14_13-00-02 ---
jkim234 6.84398GB
jhwang24 4.71GB
iansari2 2.86731GB
root 0.736053GB
gdm 0.135361GB
kbae2 0.103039GB
pcp 0.0515785GB
polkitd 0.0244064GB
dbus 0.00384521GB
colord 0.00189209GB
avahi 0.00174332GB
chrony 0.00165939GB
daemon 0.00109863GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

