--- 2026-03-28_04-00-02 ---
kbae2 2.85209GB
jkim234 2.54985GB
root 0.939056GB
gdm 0.526604GB
pcp 0.0430107GB
polkitd 0.0389481GB
colord 0.0118904GB
dbus 0.00756073GB
daemon 0.00651932GB
avahi 0.00562668GB
rpc 0.00523376GB
chrony 0.00431442GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

