--- 2026-07-26_15-00-01 ---
kbae2 21.3148GB
rtkit 9.53674e-05GB
sfang6 8.09829GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.426659GB
gdm 0.114517GB
pcp 0.0466499GB
jhwang24 0.022316GB
iansari2 0.00973511GB
polkitd 0.00700378GB
dbus 0.00306702GB
colord 0.00075531GB
avahi 0.000549316GB
chrony 0.000534058GB
daemon 0.000209808GB
rpc 0GB

