--- 2026-07-21_21-00-02 ---
kbae2 23.1328GB
jhwang24 6.74982GB
sfang6 5.1025GB
rtkit 1.52588e-05GB
libstor+ 1.14441e-05GB
root 0.416103GB
gdm 0.133121GB
pcp 0.0855904GB
polkitd 0.00508118GB
iansari2 0.00465012GB
dbus 0.00295258GB
colord 0.000869751GB
avahi 0.00056076GB
chrony 0.000553131GB
daemon 0.000209808GB
rpc 0GB
dnsmasq 0GB

