--- 2026-07-11_00-00-02 ---
kbae2 15.162GB
libstor+ 9.15527e-05GB
jkim234 0.984257GB
root 0.65694GB
gdm 0.140575GB
pcp 0.0679626GB
sfang6 0.0274239GB
iansari2 0.00925446GB
polkitd 0.00883865GB
dbus 0.00349808GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

