--- 2026-07-17_14-00-01 ---
kbae2 35.9866GB
sfang6 7.42299GB
dnsmasq 6.86646e-05GB
libstor+ 6.10352e-05GB
jhwang24 5.87872GB
colord 4.95911e-05GB
root 0.399082GB
jkim234 0.159683GB
gdm 0.104439GB
pcp 0.0601349GB
iansari2 0.00418854GB
polkitd 0.00204468GB
dbus 0.00172806GB
avahi 0.001297GB
daemon 0.000408173GB
chrony 0.000343323GB
rpc 0.000259399GB
rtkit 0.000160217GB

