--- 2026-07-13_20-00-02 ---
kbae2 16.9331GB
sfang6 14.0816GB
libstor+ 9.15527e-05GB
root 0.613232GB
jkim234 0.514565GB
gdm 0.139164GB
pcp 0.0581055GB
polkitd 0.010498GB
iansari2 0.010498GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

