--- 2026-07-02_18-00-02 ---
sfang6 55.4284GB
kbae2 14.6201GB
libstor+ 9.15527e-05GB
jkim234 3.50007GB
root 0.507908GB
gdm 0.12685GB
pcp 0.0561371GB
iansari2 0.0136566GB
polkitd 0.012558GB
dbus 0.00409698GB
chrony 0.00187302GB
daemon 0.000999451GB
avahi 0.000427246GB
rtkit 0.000370026GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

