--- 2025-10-24_20-00-02 ---
sfang6 78.9468GB
libstor+ 4.95911e-05GB
dnsmasq 1.52588e-05GB
root 0.325703GB
gdm 0.121239GB
pcp 0.041069GB
kbae2 0.0344658GB
polkitd 0.0169106GB
jhwang24 0.00660706GB
gsgatlin 0.00654221GB
dbus 0.00331497GB
avahi 0.00127411GB
chrony 0.00082016GB
daemon 0.00019455GB
rtkit 0.000144958GB
rpc 0.000125885GB
colord 0GB

