--- 2025-10-16_16-00-01 ---
jkim234 2.02762GB
root 0.741573GB
gdm 0.184784GB
pcp 0.0512199GB
kbae2 0.034729GB
polkitd 0.0290833GB
dbus 0.00482178GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

