--- 2026-07-13_00-00-02 ---
kbae2 32.1528GB
libstor+ 9.15527e-05GB
root 0.671139GB
jkim234 0.590393GB
gdm 0.140064GB
pcp 0.0652084GB
sfang6 0.027565GB
polkitd 0.010479GB
iansari2 0.00949097GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

