--- 2026-07-01_03-00-02 ---
sfang6 37.6148GB
libstor+ 9.15527e-05GB
jkim234 0.70982GB
root 0.531273GB
gdm 0.125195GB
kbae2 0.037941GB
jhwang24 0.0277443GB
pcp 0.0244026GB
polkitd 0.0154724GB
iansari2 0.0151405GB
dbus 0.00391769GB
chrony 0.00195312GB
daemon 0.000999451GB
rtkit 0.000495911GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

