--- 2026-07-18_15-00-01 ---
kbae2 23.5133GB
rtkit 7.62939e-06GB
jhwang24 5.96262GB
sfang6 2.95523GB
libstor+ 1.14441e-05GB
root 0.333458GB
gdm 0.242073GB
jkim234 0.169693GB
pcp 0.121792GB
polkitd 0.00740814GB
iansari2 0.00536346GB
dbus 0.00385284GB
colord 0.00296021GB
avahi 0.000740051GB
chrony 0.000648499GB
daemon 0.000289917GB
dnsmasq 0.000202179GB
rpc 0GB

