--- 2026-07-02_12-00-01 ---
sfang6 60.8182GB
libstor+ 9.15527e-05GB
jkim234 4.53542GB
kbae2 2.49587GB
root 0.521103GB
gdm 0.121887GB
pcp 0.0425758GB
jhwang24 0.024395GB
polkitd 0.0125999GB
iansari2 0.00737381GB
dbus 0.00411224GB
chrony 0.0018959GB
daemon 0.000999451GB
avahi 0.000427246GB
rtkit 0.000385284GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

