--- 2026-03-20_18-00-02 ---
jkim234 1.98964GB
root 0.837608GB
gdm 0.537769GB
kbae2 0.104282GB
pcp 0.0669708GB
polkitd 0.0322571GB
colord 0.0120621GB
dbus 0.00753403GB
daemon 0.00651932GB
rpc 0.00524139GB
avahi 0.00520325GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

