--- 2026-08-26_09-00-01 ---
libstor+ 7.62939e-06GB
kbae2 6.52342GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 1.14204GB
root 0.447887GB
gdm 0.120995GB
pcp 0.0381737GB
iansari2 0.0242653GB
tgu4 0.0140648GB
sfang6 0.0132141GB
jhwang24 0.00879669GB
polkitd 0.00544357GB
dbus 0.00368118GB
chrony 0.00217438GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000106812GB
rpc 0GB

