--- 2025-10-26_11-00-01 ---
libstor+ 4.95911e-05GB
sfang6 4.70682GB
dnsmasq 1.52588e-05GB
root 0.365944GB
gdm 0.112267GB
pcp 0.0363579GB
kbae2 0.0343513GB
polkitd 0.0243988GB
jhwang24 0.00649261GB
gsgatlin 0.00419235GB
dbus 0.00300217GB
avahi 0.000408173GB
daemon 0.00037384GB
chrony 0.000228882GB
rtkit 0.000152588GB
rpc 0.000102997GB
colord 0GB

