--- 2025-10-14_14-00-01 ---
jkim234 4.57609GB
root 0.64106GB
gdm 0.184696GB
pcp 0.0477715GB
kbae2 0.0346451GB
polkitd 0.0265083GB
dbus 0.00482178GB
avahi 0.00373077GB
chrony 0.00272369GB
daemon 0.00256348GB
rtkit 0.00235748GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

