--- 2026-01-20_00-00-02 ---
sfang6 35.7553GB
jkim234 2.84103GB
root 1.2389GB
gdm 0.608089GB
pcp 0.0784111GB
polkitd 0.03619GB
kbae2 0.0350571GB
colord 0.01437GB
dbus 0.00748444GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

