--- 2026-09-01_22-00-01 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
jkim234 0.673035GB
jhwang24 0.638439GB
root 0.607845GB
gdm 0.143337GB
pcp 0.0619965GB
kbae2 0.0382767GB
polkitd 0.0306091GB
iansari2 0.0278587GB
tgu4 0.0171509GB
sfang6 0.0157433GB
dbus 0.00393677GB
chrony 0.00255966GB
avahi 0.00182724GB
daemon 0.000431061GB
rtkit 0.000225067GB
rpc 0GB

