--- 2026-02-09_21-00-02 ---
sfang6 15.3605GB
root 0.789341GB
gdm 0.259922GB
pcp 0.0582695GB
kbae2 0.034996GB
polkitd 0.0268974GB
dbus 0.00622559GB
colord 0.00486755GB
chrony 0.00442505GB
daemon 0.00435638GB
avahi 0.00423431GB
rpc 0.0038414GB
rtkit 0.00321198GB
dnsmasq 0.00197983GB
libstor+ 0.0017395GB

