--- 2026-03-19_16-00-01 ---
sfang6 18.7283GB
jkim234 1.83995GB
root 0.823956GB
gdm 0.535549GB
kbae2 0.10091GB
pcp 0.0645332GB
polkitd 0.0297852GB
colord 0.0120621GB
dbus 0.00751495GB
daemon 0.00651932GB
rpc 0.00524139GB
avahi 0.00520706GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

