--- 2026-01-16_12-00-02 ---
jkim234 2.64976GB
root 1.07817GB
gdm 0.689667GB
pcp 0.0559196GB
polkitd 0.0402184GB
kbae2 0.0353279GB
colord 0.014801GB
dbus 0.00749969GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.00330353GB
dnsmasq 0.00271225GB
libstor+ 0.00175858GB

