--- 2025-11-07_06-00-01 ---
sfang6 16.0219GB
jkim234 7.15842GB
iansari2 2.06538GB
root 0.912498GB
gdm 0.458927GB
kbae2 0.0918045GB
pcp 0.0459137GB
polkitd 0.0263214GB
colord 0.0102272GB
dbus 0.00684738GB
daemon 0.00577545GB
rpc 0.00522614GB
avahi 0.00454712GB
chrony 0.00381088GB
rtkit 0.00338364GB
dnsmasq 0.00229645GB
libstor+ 0.0018692GB

