--- 2025-12-04_01-00-02 ---
sfang6 27.0793GB
jkim234 5.10745GB
root 0.999805GB
gdm 0.559654GB
polkitd 0.0388069GB
kbae2 0.0355759GB
pcp 0.0322952GB
skanumu2 0.0298004GB
colord 0.0105247GB
dbus 0.00709534GB
daemon 0.00604248GB
avahi 0.00505066GB
rpc 0.00458145GB
chrony 0.0042305GB
rtkit 0.00315475GB
dnsmasq 0.00257874GB
libstor+ 0.00188446GB

