--- 2026-03-26_14-00-01 ---
jkim234 3.96757GB
kbae2 3.16433GB
root 0.890247GB
gdm 0.527172GB
pcp 0.0585709GB
polkitd 0.0393982GB
colord 0.0119743GB
dbus 0.00757217GB
daemon 0.00651932GB
avahi 0.00564194GB
rpc 0.00524139GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.0025444GB
libstor+ 0.00179672GB

