--- 2025-11-11_19-00-02 ---
sfang6 9.08238GB
iansari2 4.58744GB
jkim234 1.68894GB
root 0.498566GB
gdm 0.137684GB
pcp 0.0607109GB
kbae2 0.03479GB
polkitd 0.024128GB
jhwang24 0.0115471GB
dbus 0.00385284GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00109863GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

