--- 2026-01-20_22-00-03 ---
jkim234 2.30093GB
root 1.12438GB
gdm 0.608704GB
pcp 0.0726547GB
polkitd 0.0368462GB
kbae2 0.0352402GB
colord 0.01437GB
dbus 0.00754547GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.0033989GB
dnsmasq 0.00268555GB
libstor+ 0.00175858GB

