--- 2025-11-14_08-00-01 ---
jkim234 7.17381GB
jhwang24 6.9703GB
kbae2 5.59212GB
iansari2 3.28455GB
root 0.763653GB
gdm 0.137081GB
pcp 0.0400047GB
polkitd 0.0228577GB
dbus 0.00386047GB
colord 0.00189209GB
avahi 0.00175476GB
chrony 0.00175095GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

