--- 2026-07-01_09-00-03 ---
sfang6 14.7661GB
libstor+ 9.15527e-05GB
jkim234 0.712807GB
root 0.518978GB
gdm 0.125343GB
kbae2 0.0376053GB
pcp 0.0358162GB
jhwang24 0.0277443GB
iansari2 0.0180206GB
polkitd 0.0160789GB
dbus 0.00391769GB
chrony 0.00195312GB
daemon 0.000999451GB
rtkit 0.000495911GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

