--- 2025-11-12_14-00-02 ---
jkim234 4.75854GB
iansari2 4.61134GB
kbae2 3.09606GB
root 0.552383GB
gdm 0.140785GB
pcp 0.0530586GB
sfang6 0.0386009GB
polkitd 0.0263748GB
jhwang24 0.011528GB
dbus 0.00390244GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

