--- 2026-07-06_15-00-01 ---
libstor+ 9.15527e-05GB
kbae2 6.01092GB
jkim234 3.07476GB
root 0.501064GB
gdm 0.124886GB
pcp 0.0420341GB
polkitd 0.0122871GB
sfang6 0.0113564GB
iansari2 0.0096283GB
dbus 0.00334549GB
avahi 0.00137329GB
chrony 0.00128937GB
daemon 0.000858307GB
rpc 0.000339508GB
rtkit 0.000205994GB
colord 0.000202179GB
dnsmasq 0.000106812GB

