--- 2025-11-12_04-00-03 ---
sfang6 9.45919GB
iansari2 4.66584GB
jkim234 3.84906GB
root 0.538307GB
gdm 0.140697GB
kbae2 0.0347214GB
pcp 0.031189GB
polkitd 0.0252151GB
jhwang24 0.0115318GB
dbus 0.00390244GB
colord 0.0018959GB
chrony 0.00175095GB
avahi 0.00144958GB
daemon 0.00111771GB
rpc 0.000545502GB
dnsmasq 0.000350952GB
rtkit 0.000301361GB
libstor+ 0.000144958GB

