--- 2026-07-01_04-00-02 ---
sfang6 37.717GB
libstor+ 9.15527e-05GB
jkim234 0.710747GB
root 0.532776GB
gdm 0.125206GB
kbae2 0.0373535GB
jhwang24 0.0277443GB
pcp 0.0274696GB
polkitd 0.0156403GB
iansari2 0.0151405GB
dbus 0.00391769GB
chrony 0.00195312GB
daemon 0.000999451GB
rtkit 0.000495911GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

