--- 2025-11-05_14-00-01 ---
jkim234 5.54845GB
iansari2 2.82504GB
root 0.925438GB
gdm 0.691246GB
pcp 0.062191GB
kbae2 0.0354271GB
polkitd 0.0311317GB
colord 0.013195GB
dbus 0.00736237GB
daemon 0.00686264GB
rpc 0.00537109GB
avahi 0.00494385GB
chrony 0.0043869GB
rtkit 0.00341797GB
dnsmasq 0.00260925GB
libstor+ 0.0018692GB

