--- 2025-09-18_19-00-01 ---
sfang6 9.59885GB
iansari2 1.94471GB
root 0.472919GB
gdm 0.184078GB
kbae2 0.0917282GB
pcp 0.0551643GB
polkitd 0.0111084GB
dbus 0.00493622GB
colord 0.00363922GB
avahi 0.00354385GB
daemon 0.00262451GB
chrony 0.0022583GB
rpc 0.00219727GB
rtkit 0.00194168GB
dnsmasq 0.00179291GB
libstor+ 0.00166702GB

