--- 2026-08-09_10-00-01 ---
kbae2 35.6812GB
dnsmasq 4.95911e-05GB
jkim234 1.74881GB
libstor+ 1.14441e-05GB
root 0.568562GB
gdm 0.118805GB
pcp 0.0382118GB
sfang6 0.0204735GB
iansari2 0.0124817GB
polkitd 0.0108185GB
jhwang24 0.00772858GB
dbus 0.00314331GB
avahi 0.00106049GB
colord 0.000740051GB
rtkit 0.00056076GB
chrony 0.000366211GB
daemon 0.000209808GB
rpc 0GB

