--- 2026-07-02_04-00-01 ---
sfang6 16.3247GB
libstor+ 9.15527e-05GB
jkim234 2.27994GB
root 0.608727GB
gdm 0.130245GB
kbae2 0.103886GB
jhwang24 0.0409546GB
pcp 0.0274773GB
iansari2 0.0179596GB
polkitd 0.0178146GB
dbus 0.00413513GB
chrony 0.00193787GB
daemon 0.000999451GB
rtkit 0.000461578GB
avahi 0.000427246GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

