--- 2026-07-02_08-00-01 ---
sfang6 29.3444GB
libstor+ 9.15527e-05GB
jkim234 0.573853GB
root 0.529465GB
gdm 0.123249GB
kbae2 0.0673141GB
pcp 0.0324059GB
jhwang24 0.0267792GB
polkitd 0.0135498GB
iansari2 0.0112991GB
dbus 0.00411987GB
chrony 0.00193787GB
daemon 0.000999451GB
avahi 0.000427246GB
rtkit 0.000408173GB
rpc 0.000347137GB
colord 0.000209808GB
dnsmasq 0.000106812GB

