--- 2025-10-04_05-00-05 ---
kbae2 1.01692GB
root 0.546288GB
gdm 0.178497GB
jhwang24 0.0312958GB
pcp 0.0298576GB
sfang6 0.0249443GB
polkitd 0.0163994GB
dbus 0.00468445GB
avahi 0.00370026GB
chrony 0.00273514GB
daemon 0.00256729GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

