--- 2026-02-13_12-00-01 ---
sfang6 10.7884GB
root 0.853138GB
gdm 0.246902GB
kbae2 0.0816154GB
pcp 0.0497551GB
polkitd 0.0217781GB
dbus 0.00611877GB
colord 0.00444794GB
chrony 0.00425339GB
avahi 0.00420761GB
daemon 0.00418854GB
rpc 0.00374222GB
rtkit 0.00317764GB
dnsmasq 0.00193024GB
libstor+ 0.00171661GB

