--- 2026-08-09_03-00-02 ---
kbae2 35.9207GB
dnsmasq 4.95911e-05GB
jkim234 1.74733GB
libstor+ 1.14441e-05GB
root 0.566212GB
gdm 0.118797GB
sfang6 0.0213013GB
pcp 0.0211182GB
iansari2 0.0124702GB
polkitd 0.0108185GB
jhwang24 0.00772858GB
dbus 0.00314331GB
avahi 0.00106049GB
colord 0.000740051GB
rtkit 0.00056076GB
chrony 0.000366211GB
daemon 0.000209808GB
rpc 0GB

