--- 2025-10-25_01-00-02 ---
libstor+ 4.95911e-05GB
jkim234 2.87093GB
dnsmasq 1.52588e-05GB
root 0.340298GB
gdm 0.121902GB
kbae2 0.0345497GB
pcp 0.01828GB
polkitd 0.0177422GB
jhwang24 0.00722122GB
gsgatlin 0.00654221GB
dbus 0.00357056GB
avahi 0.00127411GB
chrony 0.00082016GB
daemon 0.00019455GB
rtkit 0.000144958GB
rpc 0.000125885GB
colord 0GB

