--- 2026-07-14_06-00-02 ---
sfang6 28.4726GB
kbae2 13.4368GB
libstor+ 9.15527e-05GB
root 0.530033GB
jkim234 0.38089GB
gdm 0.138924GB
pcp 0.0825539GB
polkitd 0.0103149GB
iansari2 0.0099678GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

