--- 2026-01-17_00-00-03 ---
jkim234 3.10876GB
root 1.26502GB
gdm 0.689861GB
pcp 0.0750275GB
polkitd 0.040802GB
kbae2 0.0350876GB
colord 0.014801GB
dbus 0.00749969GB
daemon 0.0067749GB
avahi 0.00569534GB
rpc 0.00540543GB
chrony 0.00444031GB
rtkit 0.00330353GB
dnsmasq 0.00271225GB
libstor+ 0.00175858GB

