--- 2026-05-08_07-00-01 ---
jkim234 49.7302GB
jhwang24 25.8692GB
sfang6 8.90514GB
root 0.939537GB
gdm 0.300041GB
pcp 0.0450745GB
kbae2 0.0366707GB
polkitd 0.0275536GB
colord 0.00730133GB
dbus 0.00564957GB
daemon 0.00402832GB
avahi 0.00402069GB
rpc 0.00342178GB
chrony 0.00322723GB
rtkit 0.00259399GB
dnsmasq 0.00163269GB
libstor+ 0.00127029GB

