--- 2026-03-22_15-00-01 ---
jkim234 2.017GB
root 0.851681GB
gdm 0.537724GB
kbae2 0.104256GB
pcp 0.0611382GB
polkitd 0.0322571GB
colord 0.0120621GB
dbus 0.00757217GB
daemon 0.00651932GB
avahi 0.00564957GB
rpc 0.00524139GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

