--- 2026-08-30_00-00-04 ---
libstor+ 7.62939e-06GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
root 0.813351GB
jkim234 0.657112GB
jhwang24 0.638184GB
gdm 0.142441GB
pcp 0.0608215GB
kbae2 0.0379715GB
iansari2 0.0276833GB
polkitd 0.0237999GB
tgu4 0.0170937GB
sfang6 0.015686GB
dbus 0.00393677GB
chrony 0.00255966GB
daemon 0.000431061GB
avahi 0.000354767GB
rtkit 0.000118256GB
rpc 0GB

