--- 2025-10-17_10-00-01 ---
sfang6 16.6027GB
root 0.699757GB
gdm 0.184162GB
pcp 0.0432663GB
kbae2 0.0301895GB
polkitd 0.0300064GB
dbus 0.00482178GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

