--- 2026-03-25_06-00-02 ---
jkim234 2.01456GB
root 0.856312GB
gdm 0.536922GB
pcp 0.0450897GB
polkitd 0.0363731GB
kbae2 0.0350075GB
colord 0.0120621GB
dbus 0.00757217GB
daemon 0.00651932GB
avahi 0.00564957GB
rpc 0.00524139GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

