--- 2025-10-08_13-00-01 ---
kbae2 13.5529GB
jkim234 1.51141GB
root 0.606327GB
gdm 0.179321GB
pcp 0.0523491GB
sfang6 0.0254021GB
polkitd 0.0193062GB
dbus 0.00482178GB
avahi 0.00370026GB
chrony 0.00273514GB
daemon 0.00256729GB
rtkit 0.00236511GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

