--- 2025-09-19_06-00-01 ---
sfang6 15.935GB
iansari2 1.99659GB
root 0.509079GB
gdm 0.184868GB
kbae2 0.0920029GB
pcp 0.0333138GB
polkitd 0.0109558GB
dbus 0.00494766GB
colord 0.00363922GB
avahi 0.00354385GB
daemon 0.00262451GB
chrony 0.0022583GB
rpc 0.00219727GB
rtkit 0.00194168GB
dnsmasq 0.00179291GB
libstor+ 0.00166702GB

