--- 2025-10-17_05-00-03 ---
sfang6 8.63325GB
root 0.717911GB
gdm 0.184799GB
kbae2 0.0345573GB
pcp 0.0331459GB
polkitd 0.0297928GB
dbus 0.00482178GB
avahi 0.00374222GB
chrony 0.0027771GB
daemon 0.00256348GB
rtkit 0.00236893GB
rpc 0.00217438GB
dnsmasq 0.00174332GB
libstor+ 0.00166321GB
colord 0.00154114GB

