--- 2026-09-11_11-00-02 ---
libstor+ 7.62939e-06GB
jkim234 6.73074GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
root 0.713135GB
jhwang24 0.61311GB
gdm 0.13871GB
kbae2 0.109043GB
pcp 0.0456963GB
polkitd 0.0312347GB
iansari2 0.0212936GB
tgu4 0.0141945GB
sfang6 0.0101433GB
dbus 0.00430679GB
chrony 0.0025177GB
avahi 0.00182724GB
rtkit 0.00107956GB
daemon 0.000431061GB
rpc 0GB

