--- 2026-03-24_11-00-02 ---
jkim234 2.01403GB
root 0.850883GB
gdm 0.537708GB
pcp 0.0526352GB
kbae2 0.0351028GB
polkitd 0.03442GB
colord 0.0120621GB
dbus 0.00757217GB
daemon 0.00651932GB
avahi 0.00564957GB
rpc 0.00524139GB
chrony 0.00432968GB
rtkit 0.00354385GB
dnsmasq 0.00254822GB
libstor+ 0.00179672GB

