--- 2026-04-21_20-00-02 ---
jkim234 4.0982GB
root 1.02972GB
gdm 0.432106GB
pcp 0.0690155GB
polkitd 0.0408707GB
kbae2 0.0359154GB
colord 0.0111847GB
dbus 0.00740814GB
daemon 0.00615692GB
avahi 0.00539017GB
rpc 0.00515747GB
chrony 0.00481796GB
rtkit 0.0035553GB
dnsmasq 0.002388GB
libstor+ 0.00177765GB

