--- 2025-10-20_21-00-03 ---
sfang6 7.16172GB
root 0.590935GB
gdm 0.166504GB
pcp 0.0579643GB
kbae2 0.0346375GB
polkitd 0.0264168GB
dbus 0.00444031GB
avahi 0.00323105GB
chrony 0.00218582GB
daemon 0.0020752GB
rtkit 0.00188065GB
rpc 0.00174713GB
dnsmasq 0.00151062GB
libstor+ 0.0014801GB
colord 0.00107574GB

