--- 2026-07-14_05-00-01 ---
kbae2 28.1241GB
sfang6 26.1748GB
libstor+ 9.15527e-05GB
root 0.592003GB
jkim234 0.379295GB
gdm 0.138924GB
pcp 0.0287971GB
polkitd 0.0103149GB
iansari2 0.0099678GB
dbus 0.00352097GB
avahi 0.00134659GB
chrony 0.0012207GB
daemon 0.000827789GB
rpc 0.000328064GB
rtkit 0.000198364GB
colord 0.00019455GB
dnsmasq 0.000106812GB

