--- 2026-07-21_01-00-01 ---
kbae2 35.2616GB
sfang6 12.8627GB
jhwang24 6.90355GB
rtkit 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.427979GB
gdm 0.154675GB
pcp 0.0182495GB
iansari2 0.0101051GB
polkitd 0.00794601GB
dbus 0.00365067GB
colord 0.00191498GB
chrony 0.00117874GB
avahi 0.00102234GB
daemon 0.000366211GB
rpc 0GB
dnsmasq 0GB

