--- 2026-07-26_13-00-01 ---
kbae2 18.4014GB
sfang6 13.1364GB
rtkit 9.53674e-05GB
dnsmasq 4.95911e-05GB
libstor+ 1.14441e-05GB
root 0.428135GB
gdm 0.11459GB
pcp 0.0439186GB
jhwang24 0.0251961GB
iansari2 0.0109406GB
polkitd 0.00703812GB
dbus 0.00306702GB
colord 0.00075531GB
chrony 0.000610352GB
avahi 0.000549316GB
daemon 0.000209808GB
rpc 0GB

