--- 2026-09-11_00-00-01 ---
libstor+ 7.62939e-06GB
jkim234 6.71056GB
dnsmasq 4.57764e-05GB
colord 3.8147e-06GB
kbae2 2.76623GB
root 0.739986GB
jhwang24 0.613132GB
gdm 0.138657GB
pcp 0.0766678GB
polkitd 0.0311165GB
iansari2 0.0212631GB
tgu4 0.0141602GB
sfang6 0.0101433GB
dbus 0.00430679GB
chrony 0.0025177GB
avahi 0.00182724GB
rtkit 0.00107956GB
daemon 0.000431061GB
rpc 0GB

