--- 2026-07-20_11-00-02 ---
kbae2 24.1788GB
jhwang24 7.34643GB
dnsmasq 2.67029e-05GB
libstor+ 1.14441e-05GB
sfang6 0.536198GB
root 0.426704GB
gdm 0.207047GB
pcp 0.0622444GB
polkitd 0.0120773GB
iansari2 0.0069313GB
jkim234 0.00538635GB
dbus 0.00404739GB
colord 0.00275421GB
chrony 0.000679016GB
rtkit 0.000621796GB
avahi 0.000476837GB
daemon 0.000305176GB
rpc 0GB

