--- 2026-07-09_17-00-01 ---
kbae2 20.6158GB
sfang6 11.7006GB
libstor+ 9.15527e-05GB
jkim234 1.60166GB
root 0.537338GB
gdm 0.117744GB
pcp 0.0529442GB
polkitd 0.0100441GB
iansari2 0.0096283GB
dbus 0.00350952GB
chrony 0.00148392GB
avahi 0.00135803GB
daemon 0.000839233GB
rpc 0.000335693GB
rtkit 0.000198364GB
colord 0.000198364GB
dnsmasq 0.000106812GB

